stream,date,conc.DIN.in.barrel,conc.srp.in.barrel
WS10,2013-03-01,60.44080797,33.11396711
WS10,2013-03-02,60.44080797,33.11396711
WS10,2013-03-03,60.44080797,33.11396711
WS10,2013-03-04,60.43462618,33.11708951
WS10,2013-03-05,60.43462618,33.11708951
WS10,2013-03-06,60.43462618,33.11708951
WS10,2013-03-07,60.43462618,33.11708951
WS10,2013-03-08,60.43462618,33.11708951
WS10,2013-03-09,60.43462618,33.11708951
WS10,2013-03-10,60.43462618,33.11708951
WS10,2013-03-11,60.43650094,33.12051661
WS10,2013-03-12,60.43650094,33.12051661
WS10,2013-03-13,60.43650094,33.12051661
WS10,2013-03-14,60.43650094,33.12051661
WS10,2013-03-15,60.43650094,33.12051661
WS10,2013-03-16,60.43650094,33.12051661
WS10,2013-03-17,60.43650094,33.12051661
WS10,2013-03-18,60.43650094,33.12051661
WS10,2013-03-19,60.43800075,33.12325829
WS10,2013-03-20,60.43800075,33.12325829
WS10,2013-03-21,60.43800075,33.12325829
WS10,2013-03-22,60.43800075,33.12325829
WS10,2013-03-23,60.43800075,33.12325829
WS10,2013-03-24,60.43800075,33.12325829
WS10,2013-03-25,60.43800075,33.12325829
WS10,2013-03-26,60.43800075,33.12325829
WS10,2013-03-27,60.43800075,33.12325829
WS10,2013-03-28,60.43800075,33.12325829
WS10,2013-03-29,60.4392006,33.12545163
WS10,2013-03-30,60.4392006,33.12545163
WS10,2013-03-31,60.4392006,33.12545163
WS10,2013-04-01,60.4392006,33.12545163
WS10,2013-04-02,60.4392006,33.12545163
WS10,2013-04-03,60.4392006,33.12545163
WS10,2013-04-04,60.43992051,33.12297758
WS10,2013-04-05,60.43992051,33.12297758
WS10,2013-04-06,60.43992051,33.12297758
WS10,2013-04-07,60.43992051,33.12297758
WS10,2013-04-08,60.43992051,33.12297758
WS10,2013-04-09,60.43992051,33.12297758
WS10,2013-04-10,60.43992051,33.12297758
WS10,2013-04-11,60.43992051,33.12297758
WS10,2013-04-12,60.43992051,33.12297758
WS10,2013-04-13,60.43992051,33.12297758
WS10,2013-04-14,60.43992051,33.12297758
WS10,2013-04-15,60.43992051,33.12297758
WS10,2013-04-16,60.43992051,33.12297758
WS10,2013-04-17,60.43992051,33.12297758
WS10,2013-04-18,60.43992051,33.12297758
WS10,2013-04-19,60.43992051,33.12297758
WS10,2013-04-20,60.43992051,33.12297758
WS10,2013-04-21,60.44134833,33.10681543
WS10,2013-04-22,60.44134833,33.10681543
WS10,2013-04-23,60.44134833,33.10681543
WS10,2013-04-24,60.44134833,33.10681543
WS10,2013-04-25,60.44134833,33.10681543
WS10,2013-04-26,60.44134833,33.10681543
WS10,2013-04-27,60.44134833,33.10681543
WS10,2013-04-28,60.44134833,33.10681543
WS10,2013-04-29,60.44134833,33.10681543
WS10,2013-04-30,60.44134833,33.10681543
WS10,2013-05-01,60.44134833,33.10681543
WS10,2013-05-02,60.44201125,33.10735107
WS10,2013-05-03,60.44201125,33.10735107
WS10,2013-05-04,60.44201125,33.10735107
WS10,2013-05-05,60.44201125,33.10735107
WS10,2013-05-06,60.44201125,33.10735107
WS10,2013-05-07,60.44201125,33.10735107
WS10,2013-05-08,60.44201125,33.10735107
WS10,2013-05-09,60.44201125,33.10735107
WS10,2013-05-10,60.44280675,33.10661564
WS10,2013-05-11,60.44280675,33.10661564
WS10,2013-05-12,60.44280675,33.10661564
WS10,2013-05-13,60.44280675,33.10661564
WS10,2013-05-14,60.44280675,33.10661564
WS10,2013-05-15,60.44280675,33.10661564
WS10,2013-05-16,60.44316473,33.10731835
WS10,2013-05-17,60.44316473,33.10731835
WS10,2013-05-18,60.44316473,33.10731835
WS10,2013-05-19,60.44316473,33.10731835
WS10,2013-05-20,60.44316473,33.10731835
WS10,2013-05-21,60.44316473,33.10731835
WS10,2013-05-22,60.44316473,33.10731835
WS10,2013-05-23,60.44316473,33.10731835
WS10,2013-05-24,60.44316473,33.10731835
WS10,2013-05-25,60.44316473,33.10731835
WS10,2013-05-26,60.44316473,33.10731835
WS10,2013-05-27,60.44316473,33.10731835
WS10,2013-05-28,60.44316473,33.10731835
WS10,2013-05-29,60.44316473,33.10731835
WS10,2013-05-30,60.44341531,33.10781025
WS10,2013-05-31,60.44341531,33.10781025
WS10,2013-06-01,60.44341531,33.10781025
WS10,2013-06-02,60.44341531,33.10781025
WS10,2013-06-03,60.44341531,33.10781025
WS10,2013-06-04,60.44341531,33.10781025
WS10,2013-06-05,60.44341531,33.10781025
WS10,2013-06-06,60.44341531,33.10781025
WS10,2013-06-07,60.09848839,33.10795371
WS10,2013-06-08,60.09848839,33.10795371
WS10,2013-06-09,60.09848839,33.10795371
WS10,2013-06-10,60.09848839,33.10795371
WS10,2013-06-11,60.09848839,33.10795371
WS10,2013-06-12,60.09848839,33.10795371
WS10,2013-06-13,60.09848839,33.10795371
WS10,2013-06-14,60.09848839,33.10795371
WS10,2013-06-15,60.09848839,33.10795371
WS10,2013-06-16,60.09848839,33.10795371
WS10,2013-06-17,60.09848839,33.10795371
WS10,2013-06-18,60.09848839,33.10795371
WS10,2013-06-19,60.09848839,33.10795371
WS10,2013-06-20,60.20040409,33.10857444
WS10,2013-06-21,60.20040409,33.10857444
WS10,2013-06-22,60.20040409,33.10857444
WS10,2013-06-23,60.20040409,33.10857444
WS10,2013-06-24,60.20040409,33.10857444
WS10,2013-06-25,60.20040409,33.10857444
WS10,2013-06-26,60.20040409,33.10857444
WS10,2013-06-27,60.20040409,33.10857444
WS10,2013-06-28,60.20040409,33.10857444
WS10,2013-06-29,60.20040409,33.10857444
WS10,2013-06-30,60.20040409,33.10857444
WS10,2013-07-01,60.20040409,33.10857444
WS10,2013-07-02,60.20040409,33.10857444
WS10,2013-07-03,60.20040409,33.10857444
WS10,2013-07-04,60.20040409,33.10857444
WS10,2013-07-05,60.26130306,33.10867033
WS10,2013-07-06,60.26130306,33.10867033
WS10,2013-07-07,60.26130306,33.10867033
WS10,2013-07-08,60.26130306,33.10867033
WS10,2013-07-09,60.26130306,33.10867033
WS10,2013-07-10,60.26130306,33.10867033
WS10,2013-07-11,60.26130306,33.10867033
WS10,2013-07-12,60.26130306,33.10867033
WS10,2013-07-13,60.26130306,33.10867033
WS10,2013-07-14,60.26130306,33.10867033
WS10,2013-07-15,60.26130306,33.10867033
WS10,2013-07-16,60.26130306,33.10867033
WS10,2013-07-17,60.26130306,33.10867033
WS10,2013-07-18,60.26130306,33.10867033
WS10,2013-07-19,60.39832577,33.10773758
WS10,2013-07-20,60.39832577,33.10773758
WS10,2013-07-21,60.39832577,33.10773758
WS10,2013-07-22,60.39832577,33.10773758
WS10,2013-07-23,60.39832577,33.10773758
WS10,2013-07-24,60.39832577,33.10773758
WS10,2013-07-25,60.39832577,33.10773758
WS10,2013-07-26,60.39832577,33.10773758
WS10,2013-07-27,60.39832577,33.10773758
WS10,2013-07-28,60.39832577,33.10773758
WS10,2013-07-29,60.39832577,33.10773758
WS10,2013-07-30,60.39832577,33.10773758
WS10,2013-07-31,60.39832577,33.10773758
